datetime,value
11/07/12 20:06,10.835460000000001
11/07/12 20:16,11.01906
11/07/12 20:26,10.128600000000002
11/07/12 20:36,8.34156
11/07/12 20:46,7.53984
11/07/12 20:56,7.255260000000002
11/07/12 21:06,7.85196
11/07/12 21:16,6.69375
11/07/12 21:26,7.07625
11/07/12 21:36,8.39817
11/07/12 21:46,9.43704
11/07/12 21:56,9.695609999999999
11/07/12 22:06,10.67634
11/07/12 22:16,8.754660000000001
11/07/12 22:26,6.407640000000001
11/07/12 22:36,5.8323599999999995
11/07/12 22:46,6.0037199999999995
11/07/12 22:56,6.8299199999999995
11/07/12 23:06,7.60869
11/07/12 23:16,8.98416
11/07/12 23:26,8.8893
11/07/12 23:36,10.47591
11/07/12 23:46,10.06281
11/07/12 23:56,9.022409999999999
11/08/12 00:06,12.14361
11/08/12 00:16,8.7516
11/08/12 00:26,14.98329
11/08/12 00:36,7.308810000000001
11/08/12 00:46,5.527890000000001
11/08/12 00:56,6.724349999999999
11/08/12 01:06,9.299339999999999
11/08/12 01:16,11.612700000000002
11/08/12 01:26,12.49704
11/08/12 01:36,13.924529999999999
11/08/12 01:46,12.5307
11/08/12 01:56,10.94715
11/08/12 02:06,7.677539999999999
11/08/12 02:16,8.37522
11/08/12 02:26,7.90398
11/08/12 02:36,8.34615
11/08/12 02:46,8.48691
11/08/12 02:56,10.11636
11/08/12 03:06,7.379190000000001
11/08/12 03:16,6.621840000000001
11/08/12 03:26,6.054209999999999
11/08/12 03:36,7.04871
11/08/12 03:46,7.2216
11/08/12 03:56,8.0325
11/08/12 04:06,9.198360000000001
11/08/12 04:16,7.5138300000000005
11/08/12 04:26,6.9446699999999995
11/08/12 04:36,6.6998700000000015
11/08/12 04:46,8.58024
